Source.Name,Column1,Column2,Column3,Column4,,,,
G_rate_s8.csv,400137271,0.5442617450,-1,0.068883595,,,,
G_rate_s8.csv,400137271,0.5543221477,-1,0.011745989,,,,
G_rate_s8.csv,400137271,0.5643825503,-1,0.030184027,,,,
G_rate_s8.csv,400137271,0.5744429530,-1,0.00531715,,,,
G_rate_s8.csv,400137271,0.5845033557,-1,0.066826187,,,,
G_rate_s8.csv,400137271,0.5945637584,-1,0.073838636,,,,
G_rate_s8.csv,400137271,0.6046241611,-1,0.027379095,,,,
G_rate_s8.csv,400137271,0.6146845638,-1,0.02272091,,,,
G_rate_s8.csv,400137271,0.6247449664,-1,0.056053576,,,,
G_rate_s8.csv,400137271,0.6348053691,-1,0.075876015,,,,
G_rate_s8.csv,400137271,0.6448657718,-1,0.004577011,,,,
G_rate_s8.csv,400137271,0.6549261745,-1,0.04219312,,,,
G_rate_s8.csv,400137271,0.6649865772,-1,0.077408739,,,,
G_rate_s8.csv,400137271,0.6750469799,-1,0.079780941,,,,
G_rate_s8.csv,400137271,0.6851073826,-1,0.044396613,,,,
G_rate_s8.csv,400137271,0.6951677852,-1,0.092020947,,,,
G_rate_s8.csv,400137271,0.7052281879,-1,0.08946641,,,,
G_rate_s8.csv,400137271,0.7152885906,-1,0.090566641,,,,
G_rate_s8.csv,400137271,0.7253489933,-1,0.041763759,,,,
G_rate_s8.csv,400137271,0.7354093960,-1,0.048956599,,,,
G_rate_s8.csv,400137271,0.7454697987,-1,0.002385106,,,,
G_rate_s8.csv,400137271,0.7555302013,-1,0.057207246,,,,
G_rate_s8.csv,400137271,0.7655906040,-1,0.001028341,,,,
G_rate_s8.csv,400137271,0.7756510067,-1,0.02998829,,,,
G_rate_s8.csv,400137271,0.7857114094,-1,0.009520109,,,,
G_rate_s8.csv,400137271,0.7957718121,-1,0.047218429,,,,
G_rate_s8.csv,400137271,0.8058322148,-1,0.00249097,,,,
G_rate_s8.csv,400137271,0.8158926174,-1,0.034789955,,,,
G_rate_s8.csv,400137271,0.8259530201,-1,0.01277002,,,,
G_rate_s8.csv,400137271,0.8360134228,-1,0.033064031,,,,
G_rate_s8.csv,400137271,0.8460738255,-1,0.075862225,,,,
G_rate_s8.csv,400137271,0.8561342282,-1,0.059166308,,,,
G_rate_s8.csv,400137271,0.8661946309,-1,0.104698723,,,,
G_rate_s8.csv,400137271,0.8762550336,-1,0.005707518,,,,
G_rate_s8.csv,400137271,0.8863154362,-1,0.018434337,,,,
G_rate_s8.csv,400137271,0.8963758389,-1,0.017203579,,,,
G_rate_s8.csv,400137271,0.9064362416,-1,0.001097113,,,,
G_rate_s8.csv,400137271,0.9164966443,-1,0.071407377,,,,
G_rate_s8.csv,400137271,0.9265570470,-1,0.007465573,,,,
G_rate_s8.csv,400137271,0.9366174497,-1,0.11236628,,,,
G_rate_s8.csv,400137271,0.9466778523,-1,0.012724506,,,,
G_rate_s8.csv,400137271,0.9567382550,-1,0.021809268,,,,
G_rate_s8.csv,400137271,0.9667986577,-1,0.015995921,,,,
G_rate_s8.csv,400137271,0.9768590604,-1,0.063767035,,,,
G_rate_s8.csv,400137271,0.9869194631,-1,0.001148223,,,,
G_rate_s8.csv,400137271,0.9969798658,-1,0.075574233,,,,
G_rate_s8.csv,400137271,1.0070402685,-1,0.074776472,,,,
G_rate_s8.csv,400137271,1.0171006711,-1,0.002287842,,,,
G_rate_s8.csv,400137271,1.0271610738,-1,0.055522234,,,,
G_rate_s8.csv,400137271,1.0372214765,-1,0.09030431,,,,
G_rate_s8.csv,400137271,1.0472818792,-1,0.040727796,,,,
G_rate_s8.csv,400137271,1.0573422819,-1,0.120384179,,,,
G_rate_s8.csv,400137271,1.0674026846,-1,0.042046076,,,,
G_rate_s8.csv,400137271,1.0774630872,-1,0.04807087,,,,
G_rate_s8.csv,400137271,1.0875234899,-1,0.102769544,,,,
G_rate_s8.csv,400137271,1.0975838926,-1,0.097733976,,,,
G_rate_s8.csv,400137271,1.1076442953,-1,0.052451424,,,,
G_rate_s8.csv,400137271,1.1177046980,-1,0.137215941,,,,
G_rate_s8.csv,400137271,1.1277651007,-1,0.011694183,,,,
G_rate_s8.csv,400137271,1.1378255034,-1,0.110945016,,,,
G_rate_s8.csv,400137271,1.1478859060,-1,0.00005984,,,,
G_rate_s8.csv,400137271,1.1579463087,-1,2.22953E-05,,,,
G_rate_s8.csv,400137271,1.1680067114,-1,0.119263311,,,,
G_rate_s8.csv,400137271,1.1780671141,-1,0.03550735,,,,
G_rate_s8.csv,400137271,1.1881275168,-1,0.030223595,,,,
G_rate_s8.csv,400137271,1.1981879195,-1,0.113399034,,,,
G_rate_s8.csv,400137271,1.2082483221,-1,7.77452E-05,,,,
G_rate_s8.csv,400137271,1.2183087248,-1,0.142825547,,,,
G_rate_s8.csv,400137271,1.2283691275,-1,7.8831E-06,,,,
G_rate_s8.csv,400137271,1.2384295302,-1,0.104230707,,,,
G_rate_s8.csv,400137271,1.2484899329,-1,0.001117144,,,,
G_rate_s8.csv,400137271,1.2585503356,-1,0.007497135,,,,
G_rate_s8.csv,400137271,1.2686107383,-1,0.004389508,,,,
G_rate_s8.csv,400137271,1.2786711409,-1,0.118545582,,,,
G_rate_s8.csv,400137271,1.2887315436,-1,0.02793641,,,,
G_rate_s8.csv,400137271,1.2987919463,-1,0.002088969,,,,
G_rate_s8.csv,400137271,1.3088523490,-1,0.000699295,,,,
G_rate_s8.csv,400137271,1.3189127517,-1,0.016132993,,,,
G_rate_s8.csv,400137271,1.3289731544,-1,0.000149635,,,,
G_rate_s8.csv,400137271,1.3390335570,-1,0.100284975,,,,
G_rate_s8.csv,400137271,1.3490939597,-1,0.178138586,,,,
G_rate_s8.csv,400137271,1.3591543624,-1,0.000157243,,,,
G_rate_s8.csv,400137271,1.3692147651,-1,0.183962819,,,,
G_rate_s8.csv,400137271,1.3792751678,-1,0.000122087,,,,
G_rate_s8.csv,400137271,1.3893355705,-1,0.135996284,,,,
G_rate_s8.csv,400137271,1.3993959732,-1,0.036501447,,,,
G_rate_s8.csv,400137271,1.4094563758,-1,0.183037433,,,,
G_rate_s8.csv,400137271,1.4195167785,-1,0.003747074,,,,
G_rate_s8.csv,400137271,1.4295771812,-1,0.069485657,,,,
G_rate_s8.csv,400137271,1.4396375839,-1,0.000432598,,,,
G_rate_s8.csv,400137271,1.4496979866,-1,0.023112532,,,,
G_rate_s8.csv,400137271,1.4597583893,-1,0.201696519,,,,
G_rate_s8.csv,400137271,1.4698187919,-1,0.034049641,,,,
G_rate_s8.csv,400137271,1.4798791946,-1,0.01367008,,,,
G_rate_s8.csv,400137271,1.4899395973,-1,0.013537037,,,,
G_rate_s8.csv,400137271,1.5000000000,-1,0.035179227,,,,
G_rate_s8.csv,,,,,,,,
G_rate_s9.csv,Seed,arrival rate,-35,-310,,,,
G_rate_s9.csv,400137271,0.0010000000,-1,0.000100492,,,,
G_rate_s9.csv,400137271,0.0110604027,-1,0.001159439,,,,
G_rate_s9.csv,400137271,0.0211208054,-1,0.002306719,,,,
G_rate_s9.csv,400137271,0.0311812081,-1,0.003555714,,,,
G_rate_s9.csv,400137271,0.0412416107,-1,0.004915747,,,,
G_rate_s9.csv,400137271,0.0513020134,-1,0.006423863,,,,
G_rate_s9.csv,400137271,0.0613624161,-1,0.008043848,,,,
G_rate_s9.csv,400137271,0.0714228188,-1,0.009834285,,,,
G_rate_s9.csv,400137271,0.0814832215,-1,0.011770194,,,,
G_rate_s9.csv,400137271,0.0915436242,-1,0.013922858,,,,
G_rate_s9.csv,400137271,0.1016040268,-1,0.016215361,,,,
G_rate_s9.csv,400137271,0.1116644295,-1,0.018822586,,,,
G_rate_s9.csv,400137271,0.1217248322,-1,0.021574263,,,,
G_rate_s9.csv,400137271,0.1317852349,-1,0.024466893,,,,
G_rate_s9.csv,400137271,0.1418456376,-1,0.027611651,,,,
G_rate_s9.csv,400137271,0.1519060403,-1,0.030562924,,,,
G_rate_s9.csv,400137271,0.1619664430,-1,0.032995849,,,,
G_rate_s9.csv,400137271,0.1720268456,-1,0.035385982,,,,
G_rate_s9.csv,400137271,0.1820872483,-1,0.036190927,,,,
G_rate_s9.csv,400137271,0.1921476510,-1,0.039176332,,,,
G_rate_s9.csv,400137271,0.2022080537,-1,0.04019066,,,,
G_rate_s9.csv,400137271,0.2122684564,-1,0.040370481,,,,
G_rate_s9.csv,400137271,0.2223288591,-1,0.041704128,,,,
G_rate_s9.csv,400137271,0.2323892617,-1,0.04157254,,,,
G_rate_s9.csv,400137271,0.2424496644,-1,0.045322884,,,,
G_rate_s9.csv,400137271,0.2525100671,-1,0.042797041,,,,
G_rate_s9.csv,400137271,0.2625704698,-1,0.032347905,,,,
G_rate_s9.csv,400137271,0.2726308725,-1,0.04035728,,,,
G_rate_s9.csv,400137271,0.2826912752,-1,0.044894579,,,,
G_rate_s9.csv,400137271,0.2927516779,-1,0.047188581,,,,
G_rate_s9.csv,400137271,0.3028120805,-1,0.035112257,,,,
G_rate_s9.csv,400137271,0.3128724832,-1,0.052225012,,,,
G_rate_s9.csv,400137271,0.3229328859,-1,0.045580505,,,,
G_rate_s9.csv,400137271,0.3329932886,-1,0.040158244,,,,
G_rate_s9.csv,400137271,0.3430536913,-1,0.02551741,,,,
G_rate_s9.csv,400137271,0.3531140940,-1,0.049425843,,,,
G_rate_s9.csv,400137271,0.3631744966,-1,0.034497604,,,,
G_rate_s9.csv,400137271,0.3732348993,-1,0.049171897,,,,
G_rate_s9.csv,400137271,0.3832953020,-1,0.04831681,,,,
G_rate_s9.csv,400137271,0.3933557047,-1,0.011113396,,,,
G_rate_s9.csv,400137271,0.4034161074,-1,0.043188635,,,,
G_rate_s9.csv,400137271,0.4134765101,-1,0.054383983,,,,
G_rate_s9.csv,400137271,0.4235369128,-1,0.053855818,,,,
G_rate_s9.csv,400137271,0.4335973154,-1,0.057648491,,,,
G_rate_s9.csv,400137271,0.4436577181,-1,0.061201538,,,,
G_rate_s9.csv,400137271,0.4537181208,-1,0.051134829,,,,
G_rate_s9.csv,400137271,0.4637785235,-1,0.048187033,,,,
G_rate_s9.csv,400137271,0.4738389262,-1,0.048960466,,,,
G_rate_s9.csv,400137271,0.4838993289,-1,0.063101631,,,,
G_rate_s9.csv,400137271,0.4939597315,-1,0.055960177,,,,
G_rate_s9.csv,400137271,0.5040201342,-1,0.053136593,,,,
G_rate_s9.csv,400137271,0.5140805369,-1,0.062227578,,,,
G_rate_s9.csv,400137271,0.5241409396,-1,0.052212807,,,,
G_rate_s9.csv,400137271,0.5342013423,-1,0.063406261,,,,
G_rate_s9.csv,400137271,0.5442617450,-1,0.050109283,,,,
G_rate_s9.csv,400137271,0.5543221477,-1,0.031405065,,,,
G_rate_s9.csv,400137271,0.5643825503,-1,0.007966259,,,,
G_rate_s9.csv,400137271,0.5744429530,-1,0.071186377,,,,
G_rate_s9.csv,400137271,0.5845033557,-1,0.057551633,,,,
G_rate_s9.csv,400137271,0.5945637584,-1,0.06859857,,,,
G_rate_s9.csv,400137271,0.6046241611,-1,0.07139073,,,,
G_rate_s9.csv,400137271,0.6146845638,-1,0.051213589,,,,
G_rate_s9.csv,400137271,0.6247449664,-1,0.044124875,,,,
G_rate_s9.csv,400137271,0.6348053691,-1,0.064045862,,,,
G_rate_s9.csv,400137271,0.6448657718,-1,0.085617845,,,,
G_rate_s9.csv,400137271,0.6549261745,-1,0.068531323,,,,
G_rate_s9.csv,400137271,0.6649865772,-1,0.008346127,,,,
G_rate_s9.csv,400137271,0.6750469799,-1,0.070330178,,,,
G_rate_s9.csv,400137271,0.6851073826,-1,0.078873926,,,,
G_rate_s9.csv,400137271,0.6951677852,-1,0.028406588,,,,
G_rate_s9.csv,400137271,0.7052281879,-1,0.026314747,,,,
G_rate_s9.csv,400137271,0.7152885906,-1,0.008902675,,,,
G_rate_s9.csv,400137271,0.7253489933,-1,0.065801283,,,,
G_rate_s9.csv,400137271,0.7354093960,-1,0.088650567,,,,
G_rate_s9.csv,400137271,0.7454697987,-1,6.62071E-05,,,,
G_rate_s9.csv,400137271,0.7555302013,-1,0.078952551,,,,
G_rate_s9.csv,400137271,0.7655906040,-1,0.092663426,,,,
G_rate_s9.csv,400137271,0.7756510067,-1,0.078184952,,,,
G_rate_s9.csv,400137271,0.7857114094,-1,0.092229739,,,,
G_rate_s9.csv,400137271,0.7957718121,-1,0.09530138,,,,
G_rate_s9.csv,400137271,0.8058322148,-1,0.041554305,,,,
G_rate_s9.csv,400137271,0.8158926174,-1,0.025385801,,,,
G_rate_s9.csv,400137271,0.8259530201,-1,0.001108184,,,,
G_rate_s9.csv,400137271,0.8360134228,-1,0.082427183,,,,
G_rate_s9.csv,400137271,0.8460738255,-1,0.093966062,,,,
G_rate_s9.csv,400137271,0.8561342282,-1,0.083738785,,,,
G_rate_s9.csv,400137271,0.8661946309,-1,1.04072E-05,,,,
G_rate_s9.csv,400137271,0.8762550336,-1,0.11002752,,,,
G_rate_s9.csv,400137271,0.8863154362,-1,0.033518787,,,,
G_rate_s9.csv,400137271,0.8963758389,-1,0.068372244,,,,
G_rate_s9.csv,400137271,0.9064362416,-1,0.110316381,,,,
G_rate_s9.csv,400137271,0.9164966443,-1,0.02515456,,,,
G_rate_s9.csv,400137271,0.9265570470,-1,0.102286792,,,,
G_rate_s9.csv,400137271,0.9366174497,-1,0.027460741,,,,
G_rate_s9.csv,400137271,0.9466778523,-1,0.014205422,,,,
G_rate_s9.csv,400137271,0.9567382550,-1,0.058665907,,,,
G_rate_s9.csv,400137271,0.9667986577,-1,0.072420456,,,,
G_rate_s9.csv,400137271,0.9768590604,-1,0.103035103,,,,
G_rate_s9.csv,400137271,0.9869194631,-1,0.017926131,,,,
G_rate_s9.csv,400137271,0.9969798658,-1,0.100085345,,,,
G_rate_s9.csv,400137271,1.0070402685,-1,0.007047359,,,,
G_rate_s9.csv,400137271,1.0171006711,-1,0.120031328,,,,
G_rate_s9.csv,400137271,1.0271610738,-1,0.000493258,,,,
G_rate_s9.csv,400137271,1.0372214765,-1,0.128504223,,,,
G_rate_s9.csv,400137271,1.0472818792,-1,0.007393783,,,,
G_rate_s9.csv,400137271,1.0573422819,-1,0.004339082,,,,
G_rate_s9.csv,400137271,1.0674026846,-1,0.056245404,,,,
G_rate_s9.csv,400137271,1.0774630872,-1,0.00002062,,,,
G_rate_s9.csv,400137271,1.0875234899,-1,0.052842799,,,,
G_rate_s9.csv,400137271,1.0975838926,-1,0.096525907,,,,
G_rate_s9.csv,400137271,1.1076442953,-1,0.098221075,,,,
G_rate_s9.csv,400137271,1.1177046980,-1,0.065713767,,,,
G_rate_s9.csv,400137271,1.1277651007,-1,0.120193294,,,,
G_rate_s9.csv,400137271,1.1378255034,-1,0.065642479,,,,
G_rate_s9.csv,400137271,1.1478859060,-1,0.009691998,,,,
G_rate_s9.csv,400137271,1.1579463087,-1,0.117044184,,,,
G_rate_s9.csv,400137271,1.1680067114,-1,0.017132979,,,,
G_rate_s9.csv,400137271,1.1780671141,-1,0.001444252,,,,
G_rate_s9.csv,400137271,1.1881275168,-1,0.150786268,,,,
G_rate_s9.csv,400137271,1.1981879195,-1,0.014213297,,,,
G_rate_s9.csv,400137271,1.2082483221,-1,0.065573092,,,,
G_rate_s9.csv,400137271,1.2183087248,-1,0.089121936,,,,
G_rate_s9.csv,400137271,1.2283691275,-1,0.034608844,,,,
G_rate_s9.csv,400137271,1.2384295302,-1,0.00792765,,,,
G_rate_s9.csv,400137271,1.2484899329,-1,0.046683233,,,,
G_rate_s9.csv,400137271,1.2585503356,-1,0.044639518,,,,
G_rate_s9.csv,400137271,1.2686107383,-1,0.004479567,,,,
G_rate_s9.csv,400137271,1.2786711409,-1,0.084845759,,,,
G_rate_s9.csv,400137271,1.2887315436,-1,0.159343945,,,,
G_rate_s9.csv,400137271,1.2987919463,-1,0.092880631,,,,
G_rate_s9.csv,400137271,1.3088523490,-1,0.168124397,,,,
G_rate_s9.csv,400137271,1.3189127517,-1,0.000337698,,,,
G_rate_s9.csv,400137271,1.3289731544,-1,0.043308207,,,,
G_rate_s9.csv,400137271,1.3390335570,-1,0.024374609,,,,
G_rate_s9.csv,400137271,1.3490939597,-1,0.035547144,,,,
G_rate_s9.csv,400137271,1.3591543624,-1,0.004944282,,,,
G_rate_s9.csv,400137271,1.3692147651,-1,0.161535654,,,,
G_rate_s9.csv,400137271,1.3792751678,-1,0.097658379,,,,
G_rate_s9.csv,400137271,1.3893355705,-1,0.028716953,,,,
G_rate_s9.csv,400137271,1.3993959732,-1,0.039557162,,,,
G_rate_s9.csv,400137271,1.4094563758,-1,0.018291568,,,,
G_rate_s9.csv,400137271,1.4195167785,-1,0.184938791,,,,
G_rate_s9.csv,400137271,1.4295771812,-1,0.002624945,,,,
G_rate_s9.csv,400137271,1.4396375839,-1,0.015335666,,,,
G_rate_s9.csv,400137271,1.4496979866,-1,0.005412767,,,,
G_rate_s9.csv,400137271,1.4597583893,-1,0.000140331,,,,
G_rate_s9.csv,400137271,1.4698187919,-1,0.024747315,,,,
G_rate_s9.csv,400137271,1.4798791946,-1,0.000328309,,,,
G_rate_s9.csv,400137271,1.4899395973,-1,0.017294694,,,,
G_rate_s9.csv,400137271,1.5000000000,-1,0.198360672,,,,
G_rate_s9.csv,,,,,,,,
mean_delay_rest.csv,Seed,arrival rate,-35,-310,,,,
mean_delay_rest.csv,400137271,0.0010000000,1.011451921,1.012863201,,,,
mean_delay_rest.csv,400137271,0.0110604027,1.133842068,1.154271201,,,,
mean_delay_rest.csv,400137271,0.0211208054,1.277781963,1.323621023,,,,
mean_delay_rest.csv,400137271,0.0311812081,1.445102484,1.527506478,,,,
mean_delay_rest.csv,400137271,0.0412416107,1.646793928,1.764085005,,,,
mean_delay_rest.csv,400137271,0.0513020134,1.873657112,2.068490177,,,,
mean_delay_rest.csv,400137271,0.0613624161,2.161199838,2.442776717,,,,
mean_delay_rest.csv,400137271,0.0714228188,2.534050541,2.958502771,,,,
mean_delay_rest.csv,400137271,0.0814832215,3.046343958,4.978552862,,,,
mean_delay_rest.csv,400137271,0.0915436242,3.553408577,4.554042248,,,,
mean_delay_rest.csv,400137271,0.1016040268,4.443127327,6.052194502,,,,
mean_delay_rest.csv,400137271,0.1116644295,5.769439152,9.849671527,,,,
mean_delay_rest.csv,400137271,0.1217248322,7.022413369,20.86331053,,,,
mean_delay_rest.csv,400137271,0.1317852349,9.736633999,22.2227685,,,,
mean_delay_rest.csv,400137271,0.1418456376,13.49014334,87.21421996,,,,
mean_delay_rest.csv,400137271,0.1519060403,25.37815782,240.9794434,,,,
mean_delay_rest.csv,400137271,0.1619664430,207.6539635,782.0709192,,,,
mean_delay_rest.csv,400137271,0.1720268456,158.6257431,1917.5772,,,,
mean_delay_rest.csv,400137271,0.1820872483,254.766883,7541.008639,,,,
mean_delay_rest.csv,400137271,0.1921476510,830.6636553,3641.536722,,,,
mean_delay_rest.csv,400137271,0.2022080537,1236.720213,43223.21111,,,,
mean_delay_rest.csv,400137271,0.2122684564,2813.168993,101731.6776,,,,
mean_delay_rest.csv,400137271,0.2223288591,3263.194737,93881.1467,,,,
mean_delay_rest.csv,400137271,0.2323892617,35810.41306,191161.3664,,,,
mean_delay_rest.csv,400137271,0.2424496644,38208.05705,284070.3313,,,,
mean_delay_rest.csv,400137271,0.2525100671,28591.56541,41024.96146,,,,
mean_delay_rest.csv,400137271,0.2625704698,341673.157,297898.2765,,,,
mean_delay_rest.csv,400137271,0.2726308725,71526.34119,91328.59557,,,,
mean_delay_rest.csv,400137271,0.2826912752,56168.79756,66114.04209,,,,
mean_delay_rest.csv,400137271,0.2927516779,60865.14033,295112.8293,,,,
mean_delay_rest.csv,400137271,0.3028120805,40775.84298,97245.41182,,,,
mean_delay_rest.csv,400137271,0.3128724832,446626.1266,500000.1313,,,,
mean_delay_rest.csv,400137271,0.3229328859,106047.4416,196327.9169,,,,
mean_delay_rest.csv,400137271,0.3329932886,211171.3603,192774.6781,,,,
mean_delay_rest.csv,400137271,0.3430536913,269799.6214,108542.9882,,,,
mean_delay_rest.csv,400137271,0.3531140940,294532.3343,172638.3646,,,,
mean_delay_rest.csv,400137271,0.3631744966,500001.3425,268584.1747,,,,
mean_delay_rest.csv,400137271,0.3732348993,237179.4225,318933.3357,,,,
mean_delay_rest.csv,400137271,0.3832953020,183891.8704,192910.1186,,,,
mean_delay_rest.csv,400137271,0.3933557047,465154.2657,455355.2846,,,,
mean_delay_rest.csv,400137271,0.4034161074,361438.8682,113702.4283,,,,
mean_delay_rest.csv,400137271,0.4134765101,211726.1199,262509.0879,,,,
mean_delay_rest.csv,400137271,0.4235369128,500000.6521,144669.0253,,,,
mean_delay_rest.csv,400137271,0.4335973154,500001.0356,342249.6758,,,,
mean_delay_rest.csv,400137271,0.4436577181,111544.4571,403901.7657,,,,
mean_delay_rest.csv,400137271,0.4537181208,145775.4022,500001.4649,,,,
mean_delay_rest.csv,400137271,0.4637785235,188836.9451,460929.6439,,,,
mean_delay_rest.csv,400137271,0.4738389262,327994.01,323322.6362,,,,
mean_delay_rest.csv,400137271,0.4838993289,500000.0803,500000.2995,,,,
mean_delay_rest.csv,400137271,0.4939597315,500000.4741,500001.5655,,,,
mean_delay_rest.csv,400137271,0.5040201342,500000.6211,330999.8388,,,,
mean_delay_rest.csv,400137271,0.5140805369,500001.4614,334683.0045,,,,
mean_delay_rest.csv,400137271,0.5241409396,500000.2136,451692.1592,,,,
mean_delay_rest.csv,400137271,0.5342013423,360424.1131,336243.7028,,,,
mean_delay_rest.csv,400137271,0.5442617450,500000.2555,346955.5336,,,,
mean_delay_rest.csv,400137271,0.5543221477,500000.329,233770.8306,,,,
mean_delay_rest.csv,400137271,0.5643825503,500000.541,369702.2871,,,,
mean_delay_rest.csv,400137271,0.5744429530,394363.6018,246482.6415,,,,
mean_delay_rest.csv,400137271,0.5845033557,500002.1663,500001.717,,,,
mean_delay_rest.csv,400137271,0.5945637584,500001.1812,365590.0917,,,,
mean_delay_rest.csv,400137271,0.6046241611,500000.2574,400135.698,,,,
mean_delay_rest.csv,400137271,0.6146845638,500001.391,500000.8908,,,,
mean_delay_rest.csv,400137271,0.6247449664,500000.3641,500000.3696,,,,
mean_delay_rest.csv,400137271,0.6348053691,500001.196,378893.0667,,,,
mean_delay_rest.csv,400137271,0.6448657718,500000.8462,382462.32,,,,
mean_delay_rest.csv,400137271,0.6549261745,500002.1437,500000.1289,,,,
mean_delay_rest.csv,400137271,0.6649865772,500001.4892,351147.5968,,,,
mean_delay_rest.csv,400137271,0.6750469799,500000.675,307580.7143,,,,
mean_delay_rest.csv,400137271,0.6851073826,388637.7324,500000.9973,,,,
mean_delay_rest.csv,400137271,0.6951677852,500000.2985,82558.0014,,,,
mean_delay_rest.csv,400137271,0.7052281879,500000.1291,376722.4727,,,,
mean_delay_rest.csv,400137271,0.7152885906,500001.8191,286743.7635,,,,
mean_delay_rest.csv,400137271,0.7253489933,500000.2327,500000.2282,,,,
mean_delay_rest.csv,400137271,0.7354093960,500003.0339,500000.9197,,,,
mean_delay_rest.csv,400137271,0.7454697987,500000.3017,500000.077,,,,
mean_delay_rest.csv,400137271,0.7555302013,500000.8574,500000.283,,,,
mean_delay_rest.csv,400137271,0.7655906040,500000.3687,500000.8416,,,,
mean_delay_rest.csv,400137271,0.7756510067,500002.275,500001.1207,,,,
mean_delay_rest.csv,400137271,0.7857114094,500001.5118,500000.8273,,,,
mean_delay_rest.csv,400137271,0.7957718121,500001.1088,500000.3433,,,,
mean_delay_rest.csv,400137271,0.8058322148,500000.7995,500000.2964,,,,
mean_delay_rest.csv,400137271,0.8158926174,500000.3782,500000.8278,,,,
mean_delay_rest.csv,400137271,0.8259530201,500001.2362,354653.6952,,,,
mean_delay_rest.csv,400137271,0.8360134228,500001.5272,483295.6552,,,,
mean_delay_rest.csv,400137271,0.8460738255,500000.4019,500000.2581,,,,
mean_delay_rest.csv,400137271,0.8561342282,500001.3458,500000.2379,,,,
mean_delay_rest.csv,400137271,0.8661946309,500002.7244,500000.2039,,,,
mean_delay_rest.csv,400137271,0.8762550336,500000.4659,500000.5854,,,,
mean_delay_rest.csv,400137271,0.8863154362,500000.6126,500000.1101,,,,
mean_delay_rest.csv,400137271,0.8963758389,500000.3445,500000.3583,,,,
mean_delay_rest.csv,400137271,0.9064362416,500000.5681,500000.8034,,,,
mean_delay_rest.csv,400137271,0.9164966443,500000.0155,500001.0345,,,,
mean_delay_rest.csv,400137271,0.9265570470,500000.6247,500000.4068,,,,
mean_delay_rest.csv,400137271,0.9366174497,500000.3391,500000.6301,,,,
mean_delay_rest.csv,400137271,0.9466778523,500002.1347,500000.7565,,,,
mean_delay_rest.csv,400137271,0.9567382550,500002.4813,500000.5997,,,,
mean_delay_rest.csv,400137271,0.9667986577,500002.996,500000.1394,,,,
mean_delay_rest.csv,400137271,0.9768590604,500001.131,500002.2633,,,,
mean_delay_rest.csv,400137271,0.9869194631,500002.0918,500000.8689,,,,
mean_delay_rest.csv,400137271,0.9969798658,500002.7421,500001.0493,,,,
mean_delay_rest.csv,400137271,1.0070402685,500000.7804,500000.3165,,,,
mean_delay_rest.csv,400137271,1.0171006711,500001.4036,500000.9886,,,,
mean_delay_rest.csv,400137271,1.0271610738,500003.2345,500000.6411,,,,
mean_delay_rest.csv,400137271,1.0372214765,500001.5385,500001.315,,,,
mean_delay_rest.csv,400137271,1.0472818792,500000.0329,500001.1911,,,,
mean_delay_rest.csv,400137271,1.0573422819,500000.2634,500000.3849,,,,
mean_delay_rest.csv,400137271,1.0674026846,500000.432,500000.1041,,,,
mean_delay_rest.csv,400137271,1.0774630872,500002.9452,500000.6589,,,,
mean_delay_rest.csv,400137271,1.0875234899,500002.6782,500000.0938,,,,
mean_delay_rest.csv,400137271,1.0975838926,500001.3868,500000.1272,,,,
mean_delay_rest.csv,400137271,1.1076442953,500003.2469,500001.448,,,,
mean_delay_rest.csv,400137271,1.1177046980,500001.0109,500000.2131,,,,
mean_delay_rest.csv,400137271,1.1277651007,500001.6026,500000.2729,,,,
mean_delay_rest.csv,400137271,1.1378255034,500000.8257,500000.2044,,,,
mean_delay_rest.csv,400137271,1.1478859060,500000.4535,500000.9107,,,,
mean_delay_rest.csv,400137271,1.1579463087,500000.788,500000.6059,,,,
mean_delay_rest.csv,400137271,1.1680067114,500002.438,500000.3122,,,,
mean_delay_rest.csv,400137271,1.1780671141,500001.946,500000.2105,,,,
mean_delay_rest.csv,400137271,1.1881275168,500002.5555,500001.5845,,,,
mean_delay_rest.csv,400137271,1.1981879195,500002.0561,500001.2946,,,,
mean_delay_rest.csv,400137271,1.2082483221,500000.1284,500000.8787,,,,
mean_delay_rest.csv,400137271,1.2183087248,500002.4058,500000.8807,,,,
mean_delay_rest.csv,400137271,1.2283691275,500002.0013,500000.6707,,,,
mean_delay_rest.csv,400137271,1.2384295302,500000.9668,500001.6585,,,,
mean_delay_rest.csv,400137271,1.2484899329,500000.6967,500000.4987,,,,
mean_delay_rest.csv,400137271,1.2585503356,500001.7735,500000.9671,,,,
mean_delay_rest.csv,400137271,1.2686107383,500003.3978,500001.7496,,,,
mean_delay_rest.csv,400137271,1.2786711409,500001.4412,500000.2779,,,,
mean_delay_rest.csv,400137271,1.2887315436,500001.7316,500000.1904,,,,
mean_delay_rest.csv,400137271,1.2987919463,500002.8208,500000.5311,,,,
mean_delay_rest.csv,400137271,1.3088523490,500002.8262,500001.0708,,,,
mean_delay_rest.csv,400137271,1.3189127517,500004.5905,500001.231,,,,
mean_delay_rest.csv,400137271,1.3289731544,500004.4195,500000.4914,,,,
mean_delay_rest.csv,400137271,1.3390335570,500000.9721,500000.6631,,,,
mean_delay_rest.csv,400137271,1.3490939597,500003.2562,500000.4901,,,,
